forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h,73h,74h,75h,76h,77h,78h,79h,80h,81h,82h,83h,84h,85h,86h,87h,88h,89h,90h,91h,92h,93h,94h,95h,96h,97h,98h,99h,100h,101h,102h,103h,104h,105h,106h,107h,108h,109h,110h,111h,112h,113h,114h,115h,116h,117h,118h,119h,120h,121h,122h,123h,124h,125h,126h,127h,128h,129h,130h,131h,132h,133h,134h,135h,136h,137h,138h,139h,140h,141h,142h,143h,144h
2025-10-14,2025-10-14 04:00:00+00:00,73692,71230,69835,69276,70247,73672,79657,83897,84940,84987,85242,85639,86343,87293,87980,88863,90232,91511,91697,91899,90525,87184,82292,77390,73483,71075,69694,69129,70095,73459,79450,83523,84526,84456,84647,84783,85341,86135,86694,87319,88494,89752,89994,90294,89348,86416,81826,77341,74057,72001,70974,70733,72057,75890,82289,86338,86563,85440,84643,84053,83972,84326,84588,85101,86510,88216,88926,89576,89274,86761,82486,78243,75676,73761,72878,72781,74188,77986,84083,87879,87708,85865,84395,83407,82918,83041,83194,83687,84971,86263,86530,87067,86808,84697,81126,77214,74084,71734,70292,69610,69758,71091,73328,75346,76555,76911,76949,76958,77257,77760,78431,79648,81402,82956,83500,83973,83468,81265,77985,74285,70852,68381,66798,65818,65646,66278,67780,69454,71460,73195,74542,75936,77464,78823,80284,81966,84041,85808,86392,86827,85898,83104,79152,75090
2025-10-15,2025-10-15 04:00:00+00:00,73616,71231,69883,69260,70183,73717,79826,84232,84992,84831,85034,85322,85763,86424,86657,87300,88547,90111,90327,90582,89501,86491,82034,77488,73866,71812,70770,70510,71804,75614,82023,86128,86409,85333,84566,83990,83907,84257,84528,85025,86424,88122,88920,89627,89242,86698,82419,78201,75453,73557,72669,72574,73948,77727,83852,87723,87653,85914,84482,83495,82983,82986,83002,83352,84531,85801,86157,86802,86556,84486,81011,77171,74327,72068,70724,70099,70332,71715,74043,76110,77195,77289,77031,76798,76849,77158,77666,78743,80410,82028,82673,83301,82854,80778,77608,74041,70438,68095,66607,65721,65608,66328,67905,69643,71633,73222,74343,75474,76724,77818,79067,80576,82560,84386,85176,85759,84942,82243,78401,74467,71034,68964,67891,67688,68948,72606,78810,83176,84369,84359,84411,84467,84807,85395,85683,86096,87258,88764,89427,89842,88770,85748,81133,76669
2025-10-16,2025-10-16 04:00:00+00:00,73901,71917,70914,70593,71845,75675,81965,86167,85819,84479,83508,83060,83006,83263,83603,84456,85909,87980,88962,90056,89480,86706,82504,78313,75382,73465,72567,72460,73813,77567,83687,87580,87565,85897,84519,83589,83110,83146,83197,83575,84782,86010,86350,86966,86630,84489,80967,77086,74323,72029,70693,70062,70258,71638,73968,76089,77259,77449,77274,77125,77244,77635,78239,79396,81152,82800,83522,84200,83652,81467,78262,74651,70961,68567,67079,66179,66079,66804,68404,70136,72042,73515,74590,75671,76841,77827,78966,80357,82273,84151,84979,85609,84818,82166,78358,74463,71128,69148,68184,68053,69399,73164,79501,83906,84979,84732,84567,84444,84618,85086,85281,85638,86832,88403,89190,89843,88915,85946,81418,76999,74087,71976,70917,70630,71895,75560,81804,85883,86284,85179,84463,83942,83979,84370,84634,85138,86398,87948,88678,89447,88780,85972,81440,76987
2025-10-17,2025-10-17 04:00:00+00:00,74832,72995,72289,72216,73261,76162,82087,86513,86189,85014,84077,83410,83014,83045,83160,83895,85367,86661,87112,87459,86438,83896,80398,76611,74097,71791,70419,69751,69912,71265,73605,75746,77045,77504,77565,77595,77851,78296,78916,80054,81771,83395,84031,84607,83949,81667,78396,74731,70954,68556,67023,66099,65987,66677,68307,70082,72047,73594,74720,75864,77096,78089,79276,80670,82580,84398,85264,85904,84971,82239,78409,74511,71205,69268,68324,68213,69559,73362,79732,84229,85389,85174,84976,84818,84900,85205,85281,85553,86708,88273,89153,89924,88952,85966,81464,77067,74229,72159,71035,70748,72041,75699,81971,86023,86434,85354,84714,84235,84245,84575,84746,85191,86382,87991,88879,89738,89049,86332,81828,77425,74619,72684,71683,71484,72794,76524,82974,87124,87620,86663,85933,85233,85054,85137,85045,85225,86335,88080,89190,90115,89737,87330,83150,79069
2025-10-18,2025-10-18 04:00:00+00:00,73354,71265,70002,69451,69580,71018,73432,75793,77493,78463,78653,78719,79029,79483,79832,81070,82788,84445,84987,85456,84470,82080,78736,75061,71180,68726,67138,66148,65969,66615,68214,70013,72074,73831,75160,76528,77910,78997,80274,81684,83552,85283,86030,86665,85556,82706,78825,74866,71331,69345,68347,68194,69487,73247,79563,84081,85338,85193,84986,84809,84810,85063,85135,85397,86536,88131,89115,89924,88881,85915,81455,77089,74327,72319,71239,70973,72319,76021,82372,86415,86643,85341,84485,83891,83794,84043,84188,84671,85928,87619,88606,89583,88944,86252,81786,77426,74639,72697,71703,71504,72833,76567,83017,87119,87541,86567,85827,85109,84895,84924,84864,85049,86230,88049,89114,90077,89756,87380,83246,79197,76376,74615,73827,73776,75227,79218,85777,89838,89698,87911,86329,85191,84547,84402,84240,84287,85317,86860,88028,89274,89177,86911,82793,78686
2025-10-19,2025-10-19 04:00:00+00:00,71561,69122,67543,66540,66329,66914,68432,70243,72358,74158,75526,76907,78369,79645,80933,82458,84301,85945,86875,87827,86601,83556,79511,75272,71428,69451,68454,68302,69597,73376,79739,84318,85578,85374,85081,84808,84744,84921,84941,85143,86287,87914,88978,89883,88842,85885,81448,77096,74500,72542,71511,71275,72656,76410,82859,86947,87093,85626,84645,83926,83751,83917,84037,84471,85707,87392,88481,89475,88815,86112,81664,77309,74475,72496,71471,71214,72489,76188,82619,86806,87453,86719,86207,85672,85559,85641,85522,85609,86700,88390,89498,90362,89911,87479,83332,79281,76476,74724,73933,73883,75362,79385,86085,90168,89981,88107,86571,85415,84729,84518,84301,84385,85566,87370,88695,89951,89763,87547,83524,79488,76695,74925,74105,74088,75493,79316,85555,89564,89535,87692,85966,84652,83763,83299,82816,82753,83623,84938,85684,86565,86383,84609,81393,77810
2025-10-20,2025-10-20 04:00:00+00:00,71612,69633,68644,68448,69797,73596,79947,84933,86000,85367,84650,84221,84095,84089,84134,84386,86004,87682,89001,90164,89071,85915,81578,77260,74654,72707,71701,71487,72875,76630,83071,87145,87199,85653,84608,83842,83645,83840,83959,84444,85779,87512,88639,89648,88938,86220,81731,77371,74357,72351,71316,71013,72238,75889,82306,86536,87264,86609,86164,85687,85604,85718,85590,85688,86737,88361,89464,90385,89874,87433,83289,79253,76390,74610,73783,73700,75140,79118,85754,89868,89884,88296,86969,85932,85304,85090,84841,84878,86031,87840,89094,90298,90047,87830,83846,79846,77382,75669,74948,75024,76496,80404,86764,90737,90540,88412,86434,84898,83795,83170,82606,82468,83364,84784,85727,86794,86775,85121,82004,78504,75823,73908,72897,72502,72988,74600,77309,79686,80781,80415,79469,78414,77470,76703,76266,76546,77802,79543,80883,82194,82255,80843,78177,75129
2025-10-21,2025-10-21 04:00:00+00:00,74429,72499,71554,71392,72820,76622,83076,87062,87156,85457,84336,83617,83380,83555,83662,84118,85426,87063,88173,89216,88707,86066,81629,77287,74323,72333,71283,70986,72227,75899,82354,86589,87256,86476,85938,85388,85219,85318,85214,85363,86512,88237,89395,90329,89790,87341,83202,79149,76134,74345,73495,73389,74815,78776,85440,89602,89646,88076,86750,85733,85093,84844,84586,84634,85805,87636,88999,90261,89955,87736,83766,79765,77503,75840,75133,75242,76747,80732,87182,91244,91110,88981,86987,85420,84278,83605,82981,82807,83763,85358,86486,87531,87474,85831,82769,79321,76583,74710,73734,73375,73920,75583,78353,80743,81813,81321,80194,78997,77891,76993,76432,76648,77903,79742,81272,82721,82881,81557,78980,75989,73240,71403,70315,69802,70024,71180,73198,75158,76569,77011,76827,76757,76794,76716,76822,77513,79221,81391,82931,84274,84130,82053,78775,75347
2025-10-22,2025-10-22 04:00:00+00:00,74604,72527,71497,71228,72422,76164,82606,87740,87863,86663,85621,85191,84954,85044,84960,85243,86534,88290,89630,90621,89873,87417,83319,79290,76200,74399,73527,73391,74797,78710,85323,89528,89613,88020,86674,85642,84995,84736,84495,84520,85673,87500,88978,90337,90029,87813,83862,79901,77628,75989,75308,75423,76932,80934,87434,91507,91324,89130,87096,85504,84335,83633,82998,82813,83789,85404,86585,87716,87711,86097,83065,79640,77183,75412,74538,74292,74916,76680,79514,81928,82814,81922,80474,78987,77686,76643,75979,76135,77554,79745,81474,83125,83438,82235,79797,76926,74517,72891,71993,71621,71962,73270,75470,77444,78506,78327,77572,77087,76810,76511,76431,77064,78899,81357,83134,84719,84797,82907,79795,76535,73549,72077,71474,71656,73393,77652,84475,88860,89144,87852,86772,86035,85527,85424,85135,85202,86405,88312,89613,90768,90187,87504,83247,79163
2025-10-23,2025-10-23 04:00:00+00:00,76116,74190,73296,73091,74493,78540,85181,89724,90013,88057,86270,85140,84451,84180,84119,84608,85823,87640,89328,90883,90257,87999,84162,79791,77821,76171,75479,75577,77086,81086,87605,91744,91584,89394,87369,85810,84657,83985,83296,83120,84106,85821,87074,88160,88081,86456,83440,79994,77838,76166,75354,75163,75856,77663,80606,83039,83743,82545,80878,79218,77821,76703,75982,76172,77660,79956,81727,83511,83928,82783,80389,77551,75299,73798,72975,72738,73174,74607,76888,78868,79643,79016,77817,77051,76525,76063,75905,76539,78521,81264,83166,84953,85285,83558,80604,77502,75236,73901,73424,73715,75611,80030,86978,91372,91460,89854,88574,87617,86905,86570,86140,86146,87432,89514,90752,91980,91614,89057,84884,80834,77590,75823,74966,74926,76421,80533,87215,91294,91217,89488,88071,86908,86104,85694,85201,85091,86264,88116,89605,91067,90970,88615,84481,80479
2025-10-24,2025-10-24 04:00:00+00:00,78146,76534,75929,75977,77537,81634,88681,93088,93204,90688,88428,86747,85611,85029,84293,84149,85025,86692,88364,89332,88899,86946,83855,80328,78239,76577,75774,75586,76287,78104,81086,83590,84327,83141,81462,79813,78398,77258,76512,76706,78212,80500,82303,84074,84418,83233,80829,77979,75539,73957,73060,72720,73052,74404,76646,78653,79645,79333,78434,77843,77441,76993,76777,77303,79174,81812,83669,85379,85596,83810,80843,77721,74959,73598,73061,73324,75172,79570,86527,91056,91338,89995,88894,88036,87382,87068,86627,86613,87917,90065,91399,92653,92233,89662,85507,81509,77812,76050,75206,75170,76629,80742,87544,91728,91703,90032,88697,87493,86758,86332,85762,85618,86752,88569,90270,91810,91598,89237,85122,81109,77661,75815,74894,74758,76084,79976,86553,90767,91069,89810,88737,87720,87156,86801,86343,86225,87243,88926,90380,91626,91183,88780,84656,80616
2025-10-25,2025-10-25 04:00:00+00:00,78511,76819,76065,75918,76533,78330,81285,84270,85892,84895,82867,80983,79441,78377,77846,77943,79096,80983,82982,84743,84813,83454,81055,78183,75523,74002,73192,72892,73299,74699,77006,79058,79947,79403,78283,77526,77036,76573,76372,76936,78888,81677,83638,85339,85515,83723,80795,77704,75166,73852,73408,73727,75643,80126,87197,91735,91828,90119,88675,87576,86756,86338,85837,85822,87156,89401,90911,92287,91960,89450,85367,81448,77972,76230,75445,75471,76935,81061,87842,92102,92149,90423,89002,87876,87079,86620,86055,85834,86943,88725,90587,92112,91836,89524,85469,81550,78273,76510,75691,75629,77043,81050,87788,91933,91983,90358,88966,87777,87076,86666,86174,86108,87278,89230,90912,92303,91943,89618,85594,81687,78423,76690,75881,75821,77274,81293,88034,92257,92311,90587,89091,87830,87033,86560,86043,85865,86949,88728,90483,92087,91830,89633,85738,81864
2025-10-26,2025-10-26 04:00:00+00:00,75499,73973,73072,72843,73320,74705,77001,79898,81137,80355,78508,77272,76404,75766,76045,77013,79129,81736,83877,85890,86030,84303,81103,78057,74801,73492,73062,73398,75330,79800,86972,91558,91520,89614,87937,86750,85884,85537,85048,85069,86413,88664,90323,91692,91208,88623,84503,80556,77517,75762,74954,74966,76462,80597,87384,91639,91615,89768,88289,87100,86288,85859,85312,85133,86256,88122,89960,91439,91065,88706,84632,80697,77457,75630,74783,74677,76033,79995,86699,90933,91153,89658,88433,87301,86697,86350,85909,85851,86966,88729,90333,91663,91138,88689,84576,80572,76973,75087,74098,73889,75212,79018,85567,89980,90457,89341,88419,87591,87079,86774,86378,86223,87181,88709,90258,91539,91024,88649,84720,80775,77411,75580,74723,74691,76051,79887,86215,90596,90976,89350,87727,86404,85390,84775,84117,83955,84786,86153,87372,88347,87879,86041,82973,79462
2025-10-27,2025-10-27 04:00:00+00:00,74551,73061,72647,73042,74883,80030,87671,92735,92735,90286,87945,86434,85458,84898,84441,84320,85892,88155,90375,92289,91803,89097,84804,80737,77376,75644,74821,74857,76391,80534,87333,91661,91663,89790,88266,87037,86245,85850,85333,85228,86355,88276,90131,91584,91157,88743,84709,80807,77459,75629,74744,74641,76019,79909,86602,90919,91305,89949,88780,87706,87153,86833,86392,86313,87358,89071,90604,91872,91242,88740,84652,80651,76631,74669,73608,73302,74488,78179,84558,88938,89755,89179,88683,88163,87917,87807,87408,87216,88110,89506,90678,91462,90733,88185,84202,80229,76825,74896,73929,73779,75028,78684,84838,89240,89935,88787,87599,86555,85792,85307,84780,84644,85469,86731,87781,88591,87971,86023,82906,79341,76791,74945,73939,73574,74136,75811,78710,81510,82791,82102,80812,79388,78125,77221,76607,76859,78215,80234,82220,83859,83814,82490,80083,77266
2025-10-28,2025-10-28 04:00:00+00:00,77876,76143,75358,75450,77029,81368,88304,93006,93242,91351,89362,88196,87498,87072,86540,86306,87225,88987,91033,92658,91849,89285,85396,81331,77645,75802,74928,74826,76209,80120,86803,91231,91710,90366,89192,88121,87572,87231,86795,86719,87753,89491,91072,92296,91569,89004,84892,80873,76384,74391,73300,72926,74090,77709,84060,88469,89355,88782,88236,87712,87493,87452,87126,86917,87747,89029,90290,91109,90230,87633,83592,79608,76468,74548,73583,73424,74651,78293,84409,88889,89799,88863,87798,86837,86117,85698,85183,85041,85877,87151,88186,88899,88103,86100,82977,79411,76927,75088,74098,73724,74279,75993,78921,81798,83154,82529,81304,79919,78688,77786,77186,77444,78848,80963,83059,84664,84564,83239,80841,78070,76233,76233,74664,73820,73527,73974,75341,77693,79919,80973,80509,79603,78943,78612,78343,78325,79029,81123,84040,86224,87827,87682,85805,82847,79789
2025-10-29,2025-10-29 04:00:00+00:00,77850,75940,75134,75014,76493,80467,87496,92243,93394,93424,92715,91547,90469,89563,88881,88423,89057,90279,91751,92837,91866,89085,84972,80982,76235,74198,73061,72663,73796,77410,83786,88252,89313,88889,88397,87914,87709,87709,87391,87206,88138,89520,90737,91360,90301,87663,83597,79593,76319,74379,73400,73229,74461,78118,84276,88793,89677,88646,87477,86399,85638,85188,84705,84597,85494,86836,87978,88739,87938,85925,82818,79264,76622,74725,73707,73297,73799,75478,78364,81264,82771,82341,81244,79952,78745,77861,77267,77520,78905,80992,83083,84592,84399,83036,80631,77848,76047,76047,74560,73775,73530,74058,75520,77962,80211,81033,80190,78961,78129,77750,77489,77535,78382,80658,83863,86218,87902,87731,85872,82970,79969,77534,76244,75835,76176,78116,82557,89647,94074,93805,91344,89319,87935,87047,86758,86338,86433,87785,90179,91883,92840,91824,89068,84915,80940
2025-10-30,2025-10-30 04:00:00+00:00,76623,74584,73375,72911,74037,77552,83987,88521,89990,90064,89652,89025,88611,88262,87864,87752,88639,89921,91101,91726,90507,87762,83744,79741,76356,74388,73407,73216,74421,78029,84165,88703,89663,88709,87600,86569,85875,85453,84995,84889,85814,87137,88290,88958,88054,85993,82886,79323,76612,74734,73710,73292,73810,75496,78393,81342,82870,82358,81188,79801,78601,77731,77128,77371,78742,80820,82931,84469,84189,82770,80351,77565,75879,75879,74373,73568,73302,73794,75235,77674,79911,80749,79931,78689,77876,77527,77316,77423,78261,80546,83720,85995,87534,87226,85319,82402,79380,77211,75946,75640,76053,78085,82622,89857,94326,93909,91138,88875,87355,86430,86154,85779,85978,87489,90106,91980,92942,91871,89131,85014,81080,77977,76236,75416,75409,76938,81070,87854,92216,92078,89858,87987,86648,85921,85663,85384,85496,86909,89208,91233,92461,91706,89231,85351,81548
