forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h,73h,74h,75h,76h,77h,78h,79h,80h,81h,82h,83h,84h,85h,86h,87h,88h,89h,90h,91h,92h,93h,94h,95h,96h,97h,98h,99h,100h,101h,102h,103h,104h,105h,106h,107h,108h,109h,110h,111h,112h,113h,114h,115h,116h,117h,118h,119h,120h,121h,122h,123h,124h,125h,126h,127h,128h,129h,130h,131h,132h,133h,134h,135h,136h,137h,138h,139h,140h,141h,142h,143h,144h
2025-09-22,2025-09-22 04:00:00+00:00,23661,22483,21785,21626,21962,23375,25660,26934,27464,27831,28250,28685,29264,30029,30962,31844,33073,34050,33870,33521,32815,31178,28818,26588,24657,23474,22782,22422,22713,24000,26128,27545,28316,28712,29353,30130,31215,32546,33807,35127,36450,37313,36919,36140,35140,33140,30598,28204,26772,25412,24510,24037,24255,25527,27789,29289,30106,30718,31514,32447,33533,34797,35811,36739,37606,37998,37278,36457,35304,33376,30924,28560,27090,25788,24936,24513,24773,26100,28383,29839,30650,31151,31630,32182,32727,33439,33973,34504,35120,35486,35122,34709,33858,32175,29981,27864,26205,24944,24109,23672,23871,25087,27278,28680,29423,29885,30329,30776,31323,31975,32429,32871,33334,33518,33063,32600,31753,30374,28574,26693,25139,23889,23037,22519,22376,22776,23471,24235,25353,26243,26986,27602,28299,29002,29717,30465,31318,31977,31825,31375,30760,29491,27856,26130
2025-09-22,2025-09-22 04:00:00+00:00,23661,22483,21785,21626,21962,23375,25660,26934,27464,27831,28250,28685,29264,30029,30962,31844,33073,34050,33870,33521,32815,31178,28818,26588,24657,23474,22782,22422,22713,24000,26128,27545,28316,28712,29353,30130,31215,32546,33807,35127,36450,37313,36919,36140,35140,33140,30598,28204,26772,25412,24510,24037,24255,25527,27789,29289,30106,30718,31514,32447,33533,34797,35811,36739,37606,37998,37278,36457,35304,33376,30924,28560,27090,25788,24936,24513,24773,26100,28383,29839,30650,31151,31630,32182,32727,33439,33973,34504,35120,35486,35122,34709,33858,32175,29981,27864,26205,24944,24109,23672,23871,25087,27278,28680,29423,29885,30329,30776,31323,31975,32429,32871,33334,33518,33063,32600,31753,30374,28574,26693,25139,23889,23037,22519,22376,22776,23471,24235,25353,26243,26986,27602,28299,29002,29717,30465,31318,31977,31825,31375,30760,29491,27856,26130
2025-09-22,2025-09-22 04:00:00+00:00,23661,22483,21785,21626,21962,23375,25660,26934,27464,27831,28250,28685,29264,30029,30962,31844,33073,34050,33870,33521,32815,31178,28818,26588,24633,23458,22771,22416,22715,24010,26147,27575,28357,28759,29409,30197,31297,32637,33908,35238,36574,37445,37070,36296,35300,33297,30750,28346,26884,25503,24589,24105,24317,25586,27850,29345,30143,30731,31504,32411,33475,34718,35724,36638,37507,37896,37187,36380,35236,33310,30859,28496,27037,25729,24880,24453,24709,26034,28312,29762,30564,31054,31531,32084,32635,33353,33900,34433,35058,35425,35063,34644,33788,32103,29911,27796,26137,24853,24003,23557,23739,24939,27092,28476,29202,29641,30069,30511,31062,31736,32233,32725,33240,33451,33009,32536,31689,30309,28501,26607,25113,23856,23000,22479,22331,22720,23393,24150,25275,26176,26922,27556,28267,28985,29718,30488,31356,32017,31852,31400,30773,29505,27865,26133
2025-09-23,2025-09-23 04:00:00+00:00,24418,23249,22615,22327,22729,24021,26200,27851,28741,29200,29917,30818,31992,33478,34847,36303,37726,38517,37832,36751,35512,33615,30999,28425,26915,25547,24642,24164,24376,25652,27916,29435,30292,30923,31725,32643,33712,34940,35983,36964,37929,38418,37805,37048,35938,34006,31519,29118,27434,26098,25214,24783,25033,26343,28602,30114,31029,31624,32197,32843,33441,34184,34729,35212,35752,36064,35722,35309,34442,32729,30553,28448,26791,25537,24697,24267,24476,25700,27941,29386,30195,30708,31157,31593,32097,32698,33088,33442,33818,33948,33446,32989,32093,30698,28904,27041,25380,24084,23183,22610,22436,22806,23491,24221,25313,26213,27003,27703,28519,29347,30182,31059,31986,32645,32367,31856,31113,29744,28044,26261,24764,23511,22631,22030,21852,22025,22504,23062,24030,24976,25863,26767,27753,28813,29808,30830,31880,32676,32489,32095,31335,29788,27834,25915
2025-09-30,2025-09-30 04:00:00+00:00,25460,24311,23502,23124,23374,24692,27082,28453,28972,29132,29317,29582,30040,30933,31836,32943,34418,35736,35373,34795,33634,31998,29824,27375,24897,23625,22608,22217,22391,23835,25946,27182,27499,27396,27147,27084,27248,27702,28196,28866,29655,30382,30055,30539,30003,28625,26663,25020,23213,22314,21795,21630,22072,23497,25870,27167,27213,26804,26505,26311,26329,26639,26966,27445,28221,28900,29199,29449,29092,27881,26096,24368,23096,22247,21778,21629,22059,23422,25527,26762,26856,26446,26115,25889,25835,26038,26249,26667,27379,27949,28054,28150,27942,26997,25486,23878,22458,21505,20924,20614,20635,21109,21790,22339,22811,22917,22919,22926,23125,23447,23981,24759,25780,26653,26883,27102,27034,26174,24770,23263,22164,21164,20539,20167,20098,20357,20803,21250,21956,22482,22931,23477,24219,25092,26060,27241,28592,29631,29861,29883,29431,28137,26358,24545,23012,21965,21393,21136,21487,22781,24891,26280,26910,27245,27707,28320,29183,30296,31334,32483,33685,34431,34162,33823,32799,31017,28627,26337
2025-10-09,2025-10-09 04:00:00+00:00,23046,22182,21770,21619,22202,23907,26204,27484,27146,26221,25461,25146,25110,25251,25524,26359,27770,28737,28994,29354,29014,28010,26451,24904,23426,22686,22319,22278,22829,24360,26686,27872,27554,26592,25813,25288,24977,24984,25107,25565,26431,27180,27443,27708,27639,26817,25452,23990,22772,21922,21401,21154,21243,21784,22592,23262,23754,23827,23688,23476,23390,23405,23662,24172,25004,25805,26195,26561,26465,25717,24521,23201,22040,21134,20563,20235,20235,20588,21183,21790,22562,23228,23668,23988,24347,24606,24881,25295,26063,26779,27231,27528,27368,26443,25049,23576,22315,21501,21058,20990,21465,22894,25067,26516,26923,26942,26946,26948,26975,27169,27332,27651,28352,29045,29312,29516,29080,27913,26062,24300,22746,21853,21339,21185,21611,23009,25244,26585,26785,26453,26264,26066,26138,26385,26695,27170,27938,28701,29043,29387,29112,27939,26071,24292
2025-10-10,2025-10-10 04:00:00+00:00,22672,22053,21830,21899,22637,23977,26047,27284,26880,26058,25412,25023,24891,24988,25224,25755,26681,27368,27697,27820,27491,26639,25270,23836,22655,21788,21234,20971,21037,21553,22349,23066,23692,23956,23989,23912,23893,23929,24163,24625,25375,26091,26460,26742,26584,25845,24637,23316,22136,21198,20587,20233,20199,20527,21110,21740,22607,23414,23978,24367,24757,25039,25286,25611,26269,26875,27300,27536,27322,26387,24974,23505,22348,21518,21055,20977,21430,22825,24959,26480,27079,27352,27529,27657,27748,27966,28044,28251,28815,29377,29563,29623,29074,27873,26024,24270,22758,21867,21329,21176,21596,22976,25191,26611,26931,26748,26662,26523,26603,26869,27141,27579,28287,29009,29323,29579,29210,28031,26153,24384,22857,21993,21499,21315,21736,23146,25516,26867,27009,26681,26494,26342,26452,26734,27076,27591,28362,29069,29338,29606,29143,27903,26084,24340
2025-10-11,2025-10-11 04:00:00+00:00,22537,21682,21148,20863,20956,21415,22333,23154,23751,24195,24365,24356,24267,24239,24408,24836,25534,26139,26584,26729,26507,25775,24597,23286,22047,21115,20503,20149,20119,20456,21050,21668,22530,23331,23928,24374,24813,25130,25454,25821,26470,27074,27434,27692,27383,26391,24945,23444,22302,21473,21013,20923,21382,22765,24907,26419,27015,27267,27448,27577,27679,27878,27947,28160,28729,29329,29525,29615,29025,27818,25974,24229,22721,21845,21330,21191,21625,23037,25274,26664,26913,26643,26495,26326,26386,26627,26893,27332,28066,28835,29161,29450,29079,27908,26051,24305,22725,21878,21401,21225,21661,23072,25413,26729,26818,26425,26198,26023,26110,26373,26682,27191,27993,28767,29027,29295,28907,27717,25937,24226,22827,22071,21654,21563,22099,23637,26126,27466,27423,26854,26449,26136,26014,26118,26289,26677,27527,28409,28865,29183,28919,27858,26182,24584
2025-10-12,2025-10-12 04:00:00+00:00,21701,20700,20068,19700,19650,20036,20650,21387,22319,23232,23888,24378,24790,25108,25335,25760,26343,26834,27227,27440,27136,26228,24797,23358,22249,21411,20938,20851,21303,22669,24795,26347,26984,27267,27445,27571,27659,27839,27883,28061,28601,29173,29411,29529,28913,27703,25866,24127,22706,21819,21287,21129,21553,22945,25216,26706,27076,26932,26875,26787,26906,27171,27467,27899,28591,29316,29675,29889,29367,28136,26236,24466,22744,21887,21395,21219,21654,23063,25442,26866,27080,26788,26613,26444,26538,26733,26915,27293,28005,28736,29095,29310,28923,27776,26082,24462,23154,22438,22066,22038,22625,24249,26731,28026,27830,27100,26473,26071,25962,26072,26181,26528,27363,28297,28810,29215,29031,28006,26380,24794,23726,22997,22660,22651,23235,24834,27164,28349,27995,27056,26269,25762,25459,25419,25402,25713,26433,27146,27504,27911,27929,27140,25804,24378
2025-10-13,2025-10-13 04:00:00+00:00,22233,21407,20941,20876,21338,22746,24891,26452,27446,28040,28446,28608,28516,28468,28333,28367,28753,29368,29757,29812,29169,27736,25910,24181,22686,21802,21274,21129,21552,22943,25184,26637,26947,26714,26588,26411,26493,26749,27031,27465,28170,28907,29274,29556,29128,27939,26065,24315,22652,21788,21291,21099,21523,22911,25240,26601,26811,26547,26404,26273,26415,26659,26890,27279,27971,28672,28939,29187,28802,27638,25909,24248,22980,22249,21860,21801,22367,23945,26425,27724,27590,26957,26491,26158,26035,26125,26262,26632,27499,28412,28793,29086,28861,27818,26183,24591,23627,22911,22593,22595,23192,24807,27191,28381,27992,26996,26170,25622,25280,25224,25214,25548,26302,27083,27491,27956,28046,27297,26004,24609,23284,22497,22046,21854,22025,22673,23555,24133,24270,23900,23442,23056,22841,22755,22917,23386,24225,25041,25484,26050,26173,25510,24351,23062
2025-10-14,2025-10-14 04:00:00+00:00,22781,21887,21422,21219,21625,23049,25373,26874,27108,26972,26810,26658,26753,26974,27181,27664,28277,28974,29199,29531,28943,27654,25879,24147,22573,21723,21231,21050,21482,22876,25198,26558,26744,26451,26280,26137,26266,26501,26720,27100,27797,28523,28813,29070,28694,27552,25847,24213,23036,22321,21963,21922,22521,24142,26667,27953,27702,26920,26321,25910,25727,25784,25909,26281,27172,28131,28597,28973,28813,27799,26195,24629,23729,23040,22739,22752,23370,25012,27404,28590,28154,27091,26196,25600,25211,25123,25091,25406,26140,26894,27290,27769,27854,27101,25795,24405,23054,22263,21790,21587,21739,22370,23247,23861,24067,23754,23310,22913,22694,22598,22752,23194,24011,24826,25326,25915,26038,25377,24252,22998,21791,20924,20394,20095,20097,20473,21095,21632,22288,22717,23007,23356,23815,24254,24941,25766,26824,27672,28079,28398,27984,26823,25282,23693
