forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h,73h,74h,75h,76h,77h,78h,79h,80h,81h,82h,83h,84h,85h,86h,87h,88h,89h,90h,91h,92h,93h,94h,95h,96h,97h,98h,99h,100h,101h,102h,103h,104h,105h,106h,107h,108h,109h,110h,111h,112h,113h,114h,115h,116h,117h,118h,119h,120h,121h,122h,123h,124h,125h,126h,127h,128h,129h,130h,131h,132h,133h,134h,135h,136h,137h,138h,139h,140h,141h,142h,143h,144h
2025-09-22,2025-09-22 04:00:00+00:00,9985,9502,9150,8933,8817,8891,9411,10148,10659,10982,11348,11711,12056,12437,12739,12952,13048,13052,12983,12594,12259,11913,11385,10698,10289,9739,9346,9064,8935,9017,9509,10249,10668,10935,11216,11534,11862,12206,12514,12658,12742,12741,12609,12248,12061,11695,11171,10493,10012,9489,9113,8849,8717,8796,9243,9928,10326,10551,10760,10946,11126,11310,11493,11563,11591,11619,11524,11254,11134,10939,10495,9900,9409,8975,8668,8443,8355,8473,8938,9638,10025,10225,10389,10535,10699,10861,11014,11066,11073,11105,11097,10945,10936,10761,10357,9778,9272,8838,8523,8311,8204,8308,8735,9375,9744,9939,10116,10310,10526,10717,10948,11028,11100,11152,11077,10881,10755,10541,10151,9613,9181,8739,8410,8187,8028,8001,8114,8298,8436,8685,8925,9146,9380,9588,9758,9919,10103,10237,10265,10147,10087,9945,9634,9220
2025-09-22,2025-09-22 04:00:00+00:00,9985,9502,9150,8933,8817,8891,9411,10148,10659,10982,11348,11711,12056,12437,12739,12952,13048,13052,12983,12594,12259,11913,11385,10698,10289,9739,9346,9064,8935,9017,9509,10249,10668,10935,11216,11534,11862,12206,12514,12658,12742,12741,12609,12248,12061,11695,11171,10493,10012,9489,9113,8849,8717,8796,9243,9928,10326,10551,10760,10946,11126,11310,11493,11563,11591,11619,11524,11254,11134,10939,10495,9900,9409,8975,8668,8443,8355,8473,8938,9638,10025,10225,10389,10535,10699,10861,11014,11066,11073,11105,11097,10945,10936,10761,10357,9778,9272,8838,8523,8311,8204,8308,8735,9375,9744,9939,10116,10310,10526,10717,10948,11028,11100,11152,11077,10881,10755,10541,10151,9613,9181,8739,8410,8187,8028,8001,8114,8298,8436,8685,8925,9146,9380,9588,9758,9919,10103,10237,10265,10147,10087,9945,9634,9220
2025-09-22,2025-09-22 04:00:00+00:00,9985,9502,9150,8933,8817,8891,9411,10148,10659,10982,11348,11711,12056,12437,12739,12952,13048,13052,12983,12594,12259,11913,11385,10698,10267,9719,9328,9046,8918,9001,9492,10231,10652,10919,11202,11520,11850,12192,12500,12644,12728,12729,12600,12241,12057,11692,11169,10492,10015,9490,9118,8852,8724,8811,9259,9949,10331,10535,10718,10880,11056,11244,11431,11505,11535,11559,11456,11197,11089,10883,10441,9848,9403,8970,8662,8439,8352,8469,8933,9631,10018,10214,10376,10518,10678,10837,10987,11041,11047,11079,11074,10926,10919,10749,10347,9770,9265,8832,8518,8307,8200,8305,8731,9372,9739,9934,10110,10303,10519,10709,10941,11018,11091,11142,11069,10875,10749,10536,10147,9609,9177,8736,8406,8184,8023,7998,8110,8293,8431,8678,8917,9138,9371,9579,9751,9912,10099,10233,10262,10144,10082,9939,9627,9214
2025-09-23,2025-09-23 04:00:00+00:00,11198,10512,9949,9549,9279,9336,9638,10268,10721,11018,11336,11702,12049,12426,12756,12928,13022,13013,12846,12428,12184,11785,11232,10531,9961,9435,9059,8799,8664,8752,9191,9871,10269,10497,10704,10902,11085,11279,11491,11595,11642,11677,11584,11297,11155,10950,10495,9895,9363,8927,8626,8404,8312,8435,8891,9588,9979,10186,10363,10533,10721,10905,11088,11165,11188,11218,11197,11009,10988,10796,10375,9784,9230,8786,8471,8257,8152,8248,8670,9322,9718,9978,10233,10506,10802,11081,11404,11590,11750,11849,11750,11479,11272,10971,10529,9939,9420,8930,8552,8303,8123,8075,8177,8383,8550,8871,9229,9600,10014,10369,10644,10904,11159,11289,11237,10997,10817,10539,10159,9684,8975,8560,8249,7989,7835,7741,7755,7823,7882,8155,8506,8869,9285,9701,10037,10319,10552,10740,10826,10682,10619,10397,10029,9535
2025-09-30,2025-09-30 04:00:00+00:00,10729,10025,9539,9213,9027,9116,9605,10406,10831,11166,11605,12158,12713,13325,13959,14315,14525,14550,14021,13257,12809,12101,11391,10765,10211,9626,9236,8956,8794,8880,9317,10043,10490,10788,11081,11432,11816,12254,12624,12906,13085,13133,12931,12420,12185,11767,11213,10536,9808,9254,8901,8621,8476,8583,9020,9710,10175,10534,10905,11370,11876,12398,12960,13411,13767,13955,13893,13442,13157,12652,12019,11207,10401,9778,9333,9015,8847,8913,9338,10064,10604,11121,11739,12486,13298,14087,14902,15488,15884,16022,15699,15031,14484,13766,13049,12181,11410,10673,10104,9698,9399,9262,9346,9573,9919,10529,11294,12176,13075,13847,14461,14991,15321,15387,15141,14553,14049,13469,12819,12095,11252,10646,10103,9690,9384,9178,9195,9280,9457,9946,10669,11562,12481,13332,14070,14670,15092,15252,15082,14492,14113,13536,12830,12044,10992,10351,9897,9563,9391,9473,9996,10755,11229,11579,12011,12534,13056,13550,13992,14243,14235,14119,13789,13108,12752,12236,11516,10773
2025-10-09,2025-10-09 04:00:00+00:00,8811,8442,8241,8071,8037,8193,8673,9344,9618,9602,9595,9600,9640,9716,9833,9864,9900,10013,10099,10010,10043,9994,9685,9215,8821,8459,8215,8058,8005,8121,8578,9220,9517,9547,9544,9578,9640,9699,9827,9852,9848,9917,9911,9837,9829,9753,9479,9049,8686,8307,8053,7864,7746,7753,7902,8106,8165,8273,8360,8409,8470,8505,8530,8581,8671,8804,8920,8942,9037,9013,8828,8501,8238,7951,7738,7580,7480,7452,7518,7591,7596,7646,7763,7868,7998,8151,8286,8425,8574,8763,8933,9009,9172,9177,8968,8599,8289,7988,7804,7678,7659,7835,8309,8980,9356,9523,9678,9858,10049,10239,10473,10568,10644,10724,10746,10585,10587,10438,10037,9493,8989,8544,8280,8065,7993,8116,8583,9291,9670,9795,9897,10045,10233,10414,10597,10668,10727,10780,10786,10610,10550,10318,9935,9413
2025-10-10,2025-10-10 04:00:00+00:00,8785,8424,8189,8018,7973,8076,8539,9188,9476,9592,9656,9644,9683,9801,9918,9942,9966,9970,9935,9875,9874,9794,9445,8992,8709,8327,8071,7883,7763,7770,7916,8123,8176,8281,8360,8413,8475,8510,8542,8605,8706,8844,8964,8981,9062,9035,8844,8524,8230,7937,7719,7555,7459,7428,7493,7567,7583,7651,7790,7909,8057,8220,8352,8489,8625,8807,8958,9031,9188,9170,8957,8586,8300,7998,7808,7677,7657,7831,8305,8987,9358,9504,9641,9806,9973,10134,10351,10439,10520,10612,10655,10525,10526,10379,9977,9440,8916,8492,8237,8031,7960,8081,8562,9255,9622,9744,9842,9947,10071,10208,10366,10414,10450,10493,10510,10330,10327,10148,9788,9278,8906,8489,8248,8054,7985,8101,8563,9234,9603,9718,9810,9905,10005,10132,10286,10348,10357,10421,10423,10284,10292,10159,9793,9295
2025-10-11,2025-10-11 04:00:00+00:00,8782,8366,8079,7874,7747,7734,7895,8088,8158,8275,8396,8465,8548,8584,8612,8666,8757,8897,9005,9032,9118,9063,8843,8520,8255,7948,7739,7560,7448,7421,7478,7561,7580,7658,7801,7955,8120,8292,8451,8605,8779,8974,9138,9169,9308,9280,9045,8673,8313,8010,7816,7687,7668,7837,8313,8997,9373,9521,9656,9827,9994,10155,10370,10451,10524,10603,10637,10504,10494,10340,9942,9413,8920,8497,8244,8033,7962,8083,8566,9271,9658,9801,9918,10039,10171,10306,10460,10489,10511,10538,10550,10371,10367,10182,9813,9299,8937,8519,8272,8078,8008,8126,8589,9270,9655,9772,9864,9954,10037,10144,10291,10333,10330,10382,10395,10287,10279,10140,9781,9286,8797,8419,8204,8023,7973,8120,8593,9291,9640,9720,9772,9842,9935,10018,10123,10148,10142,10200,10254,10155,10222,10100,9754,9246
2025-10-12,2025-10-12 04:00:00+00:00,8253,7956,7749,7572,7460,7436,7494,7577,7593,7666,7796,7945,8110,8280,8443,8592,8809,9033,9203,9229,9421,9379,9087,8661,8310,8006,7813,7683,7662,7833,8306,8996,9381,9533,9675,9854,10026,10195,10416,10504,10582,10664,10705,10582,10567,10394,9986,9454,8938,8513,8250,8037,7963,8079,8561,9274,9674,9836,9968,10104,10243,10379,10530,10555,10569,10588,10594,10418,10404,10196,9816,9300,8924,8515,8266,8072,8002,8118,8584,9285,9692,9807,9893,9969,10023,10105,10239,10271,10266,10322,10359,10297,10266,10122,9766,9275,8796,8423,8208,8028,7978,8126,8599,9302,9655,9730,9777,9844,9929,10007,10109,10129,10122,10180,10245,10161,10227,10101,9753,9247,8861,8488,8228,8048,7977,8088,8526,9185,9511,9589,9661,9758,9856,9932,10068,10088,10092,10152,10147,10082,10059,9949,9653,9205
2025-10-13,2025-10-13 04:00:00+00:00,8298,8001,7812,7678,7659,7833,8308,9049,9521,9630,9739,9907,10066,10251,10479,10513,10601,10728,10778,10645,10605,10444,9997,9461,8931,8510,8249,8037,7964,8085,8570,9284,9679,9825,9950,10089,10240,10394,10560,10599,10612,10624,10632,10450,10397,10168,9781,9268,8946,8531,8282,8084,8012,8127,8588,9279,9680,9805,9908,10003,10090,10201,10346,10380,10365,10411,10431,10343,10327,10178,9815,9321,8850,8466,8234,8042,7981,8123,8584,9288,9648,9753,9840,9935,10047,10163,10295,10338,10342,10394,10444,10340,10381,10233,9873,9349,8915,8516,8237,8043,7961,8074,8498,9166,9509,9597,9704,9847,10030,10196,10442,10564,10666,10784,10780,10677,10590,10380,10029,9538,9215,8757,8411,8154,7987,7966,8079,8316,8437,8659,8873,9085,9278,9407,9474,9535,9634,9677,9702,9658,9663,9494,9239,8868
