forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h
2025-09-30,2025-09-30 04:00:00+00:00,978.29,935.214,908.049,905.337,928.142,1010.086,1154.159,1239.104,1208.365,1176.426,1165.24,1168.269,1197.579,1169.96,1196.658,1234.995,1287.294,1359.483,1371.615,1364.254,1298.853,1191.009,1075.358,984.762,924.627,871.215,850.712,850.84,891.621,985.008,1133.716,1214.323,1183.754,1139.604,1094.04,1072.904,1062.18,1069.547,1074.382,1116.422,1158.912,1262.462,1315.637,1295.598,1237.859,1150.009,1044.408,959.194,911.57,875.391,867.852,875.495,914.418,1009.611,1151.881,1221.429,1184.793,1146.155,1092.117,1059.13,1046.818,1051.528,1068.721,1116.057,1175.187,1245.849,1306.228,1297.967,1244.454,1155.915,1050.855,972.766
2025-10-09,2025-10-09 04:00:00+00:00,925.327,894.615,878.737,892.43,930.732,1020.818,1168.248,1250.318,1231.551,1181.36,1117.187,1088.87,1067.003,1057.756,1055.343,1082.725,1185.741,1264.922,1333.829,1324.059,1275.809,1191.063,1086.723,1010.454,955.373,929.607,917.386,927.81,966.019,1058.21,1198.552,1264.595,1240.943,1190.289,1121.513,1066.271,1038.438,1040.245,1051.668,1091.127,1162.919,1220.421,1283.098,1255.267,1214.248,1133.554,1049.652,975.37
2025-10-10,2025-10-10 04:00:00+00:00,955.952,929.795,916.194,924.725,964.18,1052.053,1204.541,1271.957,1243.094,1187.879,1116.638,1070.562,1043.258,1034.79,1046.744,1093.716,1160.754,1221.067,1279.662,1259.632,1216.587,1140.506,1054.313,982.855,923.476,890.543,869.504,857.452,876.164,920.951,994.616,1055.331,1075.317,1060.6,1016.272,983.807,975.342,964.946,983.412,1033.382,1107.439,1167.613,1220.094,1206.819,1148.262,1080.815,1003.36,928.032
2025-10-11,2025-10-11 04:00:00+00:00,925.31,888.169,864.461,855.533,871.248,916.753,989.822,1058.874,1070.976,1067.297,1034.54,1022.235,1022.293,1015.26,1030.822,1063.818,1125.103,1187.406,1231.565,1211.147,1155.352,1087.68,1006.27,933.921,882.001,856.091,827.743,821.73,830.838,862.872,912.879,969.567,1042.089,1082.737,1098.666,1104.0,1123.123,1130.592,1134.126,1129.437,1190.026,1251.122,1291.852,1261.717,1183.444,1096.645,998.729,916.821
2025-10-12,2025-10-12 04:00:00+00:00,862.507,837.584,817.0,811.159,825.759,861.158,915.323,983.292,1044.698,1084.927,1111.429,1115.985,1128.409,1132.662,1135.092,1136.334,1193.011,1259.375,1300.992,1267.255,1184.943,1098.109,999.904,916.536,880.719,849.724,839.179,840.404,867.941,956.646,1056.338,1173.708,1242.861,1295.732,1336.949,1334.125,1327.122,1316.779,1294.312,1285.268,1299.301,1354.664,1382.312,1343.951,1268.516,1164.305,1054.153,966.091
2025-10-13,2025-10-13 04:00:00+00:00,867.889,837.076,823.628,830.089,852.454,947.947,1053.398,1163.5,1240.479,1281.254,1323.883,1321.636,1322.372,1316.735,1298.542,1299.212,1312.237,1364.651,1371.747,1337.765,1261.561,1158.423,1049.268,959.824,932.252,901.78,879.473,878.194,911.467,1004.642,1147.422,1247.452,1276.555,1288.984,1294.202,1279.485,1261.48,1265.093,1259.066,1254.014,1280.458,1324.772,1370.876,1347.431,1274.963,1172.195,1070.709,982.61
2025-10-14,2025-10-14 04:00:00+00:00,930.151,900.234,880.176,875.818,910.947,1002.104,1149.093,1249.219,1270.642,1280.124,1276.086,1270.191,1261.774,1262.484,1263.315,1251.229,1276.152,1328.969,1374.807,1344.896,1272.279,1172.598,1066.967,974.55,926.946,899.383,875.553,868.289,913.158,993.791,1150.001,1233.722,1240.258,1216.349,1189.684,1181.981,1168.091,1157.339,1152.462,1188.273,1237.0,1309.105,1363.292,1339.842,1286.75,1192.973,1086.669,1001.761
2025-10-15,2025-10-15 04:00:00+00:00,926.208,899.021,875.827,867.507,911.088,990.409,1145.326,1231.43,1239.823,1212.353,1198.054,1191.892,1190.811,1190.066,1179.234,1207.148,1249.746,1313.832,1374.405,1348.975,1286.993,1193.812,1089.205,1003.203,896.867,875.283,862.179,860.058,906.0,996.23,1146.28,1234.627,1232.025,1182.06,1151.223,1128.082,1104.008,1090.244,1078.045,1100.827,1174.078,1257.938,1319.409,1285.557,1242.706,1160.806,1065.684,982.493
2025-10-16,2025-10-16 04:00:00+00:00,901.765,878.222,859.056,859.268,898.262,992.359,1136.245,1221.225,1212.594,1160.213,1130.509,1117.058,1103.166,1104.73,1109.658,1143.885,1205.206,1280.245,1319.739,1292.798,1238.035,1152.213,1054.56,971.877,908.778,884.388,856.844,856.582,904.327,990.057,1124.783,1206.29,1201.138,1142.645,1099.583,1068.498,1042.649,1030.761,1033.666,1062.103,1123.55,1201.191,1253.479,1212.647,1169.936,1102.952,1020.8,944.43
2025-10-17,2025-10-17 04:00:00+00:00,904.762,879.834,854.809,856.783,898.071,987.382,1132.587,1224.548,1205.067,1150.598,1099.031,1056.02,1024.515,1019.238,1020.197,1045.751,1119.161,1200.181,1251.715,1211.314,1167.009,1100.548,1018.214,943.467,890.655,868.159,840.757,837.646,859.02,908.822,985.66,1044.121,1074.508,1055.126,1008.602,961.99,932.402,933.74,932.587,961.573,1035.409,1126.338,1186.281,1149.448,1108.175,1040.028,968.792,901.485
2025-10-18,2025-10-18 04:00:00+00:00,888.178,859.946,837.764,836.978,861.321,907.208,981.569,1046.284,1051.652,1038.856,986.194,944.0,924.875,914.205,928.174,982.672,1078.576,1144.584,1193.262,1155.706,1111.915,1039.342,969.531,901.176,831.265,816.906,784.166,771.959,785.493,824.106,868.546,930.557,976.842,986.195,970.44,952.805,942.596,927.676,950.937,1006.28,1065.684,1159.159,1229.459,1189.248,1112.45,1035.423,947.069,879.568
