forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h
2025-09-23,2025-09-23 04:00:00+00:00,1387.64,1344.981,1299.706,1295.277,1336.646,1436.7,1607.414,1610.227,1395.609,1243.839,1132.515,1179.035,1268.414,1394.145,1549.609,1757.906,1932.716,2051.056,2079.69,2150.909,2007.317,1879.57,1750.038,1611.515,1544.8,1453.796,1417.701,1399.79,1436.284,1536.914,1699.772,1790.059,1803.906,1821.922,1819.068,1810.4,1793.923,1794.388,1814.855,1859.92,1891.173,1948.346,1992.25,1994.433,1902.507,1806.798,1667.115,1545.143,1471.309,1420.435,1361.262,1350.176,1402.04,1486.582,1661.494,1758.92,1813.454,1855.412,1873.409,1870.224,1864.551,1856.417,1873.45,1909.566,1931.174,1964.743,2015.685,2046.017,1967.386,1882.653,1760.069,1631.407
