forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h
2025-09-23,2025-09-23 04:00:00+00:00,918.291,885.956,871.706,873.353,893.705,985.138,1113.433,1191.25,1203.861,1238.883,1261.141,1278.769,1304.349,1330.202,1345.509,1388.441,1425.84,1455.235,1434.509,1442.549,1368.132,1254.682,1151.651,1053.796,1004.724,958.908,929.901,929.197,962.541,1037.292,1170.664,1242.818,1283.798,1308.226,1320.243,1333.294,1329.684,1338.527,1336.684,1336.661,1346.699,1377.659,1396.184,1392.074,1312.8,1199.53,1102.043,1003.992,965.139,926.588,902.5,908.83,937.047,1026.617,1145.615,1229.331,1274.428,1291.454,1318.435,1323.178,1325.202,1320.968,1331.109,1321.396,1327.929,1378.819,1381.21,1386.466,1327.236,1238.509,1135.399,1051.973
