forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h
2025-09-23,2025-09-23 04:00:00+00:00,2179.605,2100.621,2043.798,2042.742,2057.282,2239.039,2470.893,2662.15,2717.088,2773.116,2878.015,2917.962,2994.272,3124.474,3240.443,3407.724,3474.3,3478.44,3419.758,3425.558,3262.014,3079.317,2863.431,2642.806,2509.295,2400.756,2330.713,2264.043,2289.423,2412.004,2644.536,2833.425,2951.937,3024.211,3075.588,3093.683,3109.601,3105.864,3064.689,3083.524,3084.02,3105.739,3065.774,3092.379,2990.657,2825.248,2644.702,2445.724,2351.082,2288.924,2240.724,2205.723,2258.395,2402.486,2630.784,2850.317,2964.647,3043.788,3112.421,3129.218,3181.864,3210.728,3218.415,3201.156,3197.89,3254.574,3237.524,3261.562,3180.773,3024.591,2852.491,2686.377
