forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h
2025-09-23,2025-09-23 04:00:00+00:00,2304.959,2183.284,2116.44,2102.735,2164.839,2348.718,2685.28,2841.285,2850.521,2886.102,2928.259,2961.411,3013.696,3162.258,3308.154,3524.656,3752.683,3822.603,3830.328,3854.746,3647.695,3374.594,3066.491,2793.488,2593.776,2427.641,2351.576,2355.963,2340.612,2512.129,2841.32,3020.85,3111.663,3189.113,3246.842,3303.729,3302.7,3381.385,3408.094,3444.703,3497.621,3584.316,3608.567,3629.264,3444.972,3218.422,2916.699,2684.674,2455.53,2306.955,2234.714,2228.846,2290.672,2461.869,2799.049,2992.279,3119.943,3201.379,3262.333,3300.046,3347.514,3351.945,3387.649,3406.817,3463.476,3598.529,3652.489,3671.771,3563.265,3354.13,3080.37,2818.248
