forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h
2025-09-23,2025-09-23 04:00:00+00:00,1210.784,1145.616,1119.083,1120.213,1157.71,1255.878,1389.074,1435.073,1271.071,1125.897,1047.099,1040.789,1063.486,1174.221,1307.785,1508.321,1715.198,1869.027,1956.42,1975.061,1850.48,1710.841,1562.674,1423.651,1345.666,1263.608,1231.92,1228.938,1264.653,1342.672,1498.972,1567.555,1551.339,1562.076,1546.257,1543.341,1556.801,1570.966,1613.205,1687.834,1738.321,1801.169,1836.449,1847.369,1770.124,1656.732,1517.567,1397.556,1298.569,1246.136,1208.007,1205.407,1259.819,1348.694,1496.252,1583.733,1601.05,1627.45,1640.102,1618.425,1652.558,1643.61,1680.464,1715.828,1751.484,1835.76,1880.37,1916.319,1845.547,1738.293,1591.158,1486.549
