forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h,73h,74h,75h,76h,77h,78h,79h,80h,81h,82h,83h,84h,85h,86h,87h,88h,89h,90h,91h,92h,93h,94h,95h,96h,97h,98h,99h,100h,101h,102h,103h,104h,105h,106h,107h,108h,109h,110h,111h,112h,113h,114h,115h,116h,117h,118h,119h,120h
2025-10-19,2025-10-19 05:00:00+00:00,13386,13064,13826,13733,13772,13081,13614,14203,14685,15106,15462,15610,15603,15537,15542,15663,15892,16173,16559,16341,15807,15105,14441,13914,13583,14381,14368,14600,15403,15944,17334,17762,17860,17938,17989,17991,17948,17838,17620,17454,17510,17874,18126,17861,17192,16289,15395,14673,14200,14872,14745,14886,15553,15935,17277,17799,17967,18077,18137,18133,18095,17937,17665,17473,17477,17707,18007,17749,17162,16355,15535,14840,14375,14511,14929,15057,15716,16064,17413,17944,18073,18132,18109,18077,18025,17855,17615,17449,17459,17704,18028,17761,17212,16439,15630,15354,18398,18398,18398,18398,18398,18398,18398,18398,18398,18398,18398,18398,18398,18398,18398,18398,18398,18398,18398,18398,18398,18398,18398,18398
2025-10-20,2025-10-20 05:00:00+00:00,13585,14383,14365,14599,15402,15951,17351,17835,17971,18071,18147,18165,18139,18053,17837,17660,17667,17900,18164,17907,17238,16327,15430,14706,14230,14894,14756,14892,15570,15984,17331,17828,17996,18089,18129,18134,18104,17947,17690,17522,17531,17749,18058,17804,17223,16420,15589,14877,14405,14532,14942,15072,15721,16055,17405,17930,18057,18105,18064,18007,17948,17776,17521,17348,17382,17686,18006,17749,17206,16432,15628,14946,14906,14650,15493,15635,16283,16611,17933,18480,18617,18313,18285,18278,18227,18031,17735,17494,17436,17698,18014,17754,17210,16440,15630,14923,18122,18122,18122,18122,18122,18122,18122,18122,18122,18122,18122,18122,18122,18122,18122,18122,18122,18122,18122,18122,18122,18122,18122,18122
2025-10-21,2025-10-21 05:00:00+00:00,14284,14945,14808,14947,15626,16032,17377,17876,18032,18114,18150,18147,18117,17985,17724,17527,17522,17773,18072,17796,17193,16380,15554,14853,14394,14942,14953,15084,15737,16064,17403,18025,18199,18277,18264,18227,18166,17999,17745,17575,17611,17891,18205,17940,17374,16586,15756,15058,14617,14369,15214,15345,16009,16355,17701,18223,18342,18392,18303,18217,18121,17889,17593,17413,17450,17780,18112,17885,17371,16616,15804,15098,14637,14379,15208,15320,15925,16173,17426,17910,18024,18058,17953,17817,17669,17386,17066,16840,16761,16903,17138,16842,16379,15732,14973,14303,15970,15970,15970,15970,15970,15970,15970,15970,15970,15970,15970,15970,15970,15970,15970,15970,15970,15970,15970,15970,15970,15970,15970,15970
2025-10-22,2025-10-22 05:00:00+00:00,14370,14696,14905,15031,15674,15993,17343,17979,18155,18237,18247,18236,18177,18002,17738,17556,17583,17862,18184,17905,17331,16550,15731,15036,14588,14326,15167,15299,15949,16285,17643,18207,18346,18407,18344,18259,18155,17930,17615,17416,17467,17836,18162,17945,17435,16686,15878,15168,14708,15413,15279,15389,15978,16223,17479,17958,18071,18080,17954,17769,17589,17284,16955,16751,16728,16925,17170,16913,16461,15805,15049,14387,13913,13607,13430,14361,14587,14124,14699,15169,15429,15555,15565,15489,15386,15254,15161,15153,15292,15700,16013,15769,15365,14833,14207,13624,16441,16441,16441,16441,16441,16441,16441,16441,16441,16441,16441,16441,16441,16441,16441,16441,16441,16441,16441,16441,16441,16441,16441,16441
2025-10-23,2025-10-23 05:00:00+00:00,15554,14348,14226,14351,14990,16281,17666,18267,18408,18459,18390,18330,18241,18028,17721,17518,17548,17896,18210,17985,17469,16725,15917,15204,15560,14484,14349,15413,15036,16220,17493,18016,18117,18101,17959,17800,17608,17279,16949,16754,16748,16962,17218,16952,16497,15835,15066,14396,13917,13617,13441,14372,13625,14122,14722,15165,15420,15556,15564,15508,15390,15213,15092,15063,15197,15630,15989,15768,15323,14759,14130,13560,14091,12851,12692,13612,13760,13204,13771,14224,14568,14865,15115,15249,15309,15355,15420,15507,15706,16149,16494,16271,15710,15020,14351,13801,18387,18387,18387,18387,18387,18387,18387,18387,18387,18387,18387,18387,18387,18387,18387,18387,18387,18387,18387,18387,18387,18387,18387,18387
2025-10-24,2025-10-24 05:00:00+00:00,15607,14537,14405,15472,15102,16290,17551,18048,18168,18167,18024,17838,17627,17292,16959,16771,16767,16996,17262,17011,16570,15911,15140,14461,13991,13706,13536,14474,13748,14260,14855,15254,15469,15564,15531,15432,15297,15126,15012,15009,15205,15705,16014,15803,15399,14871,14245,13671,14206,12977,12823,13751,13908,13365,13933,14357,14684,14972,15201,15345,15363,15341,15380,15484,15707,16133,16542,16315,15786,15144,14507,13970,13619,14385,14354,14579,15345,15824,17241,17824,18032,18167,18249,18254,18225,18113,17874,17656,17619,17892,18187,17885,17201,16310,15432,14721,18389,18389,18389,18389,18389,18389,18389,18389,18389,18389,18389,18389,18389,18389,18389,18389,18389,18389,18389,18389,18389,18389,18389,18389
2025-10-25,2025-10-25 05:00:00+00:00,14093,13797,13624,14566,13843,14356,14950,15340,15557,15643,15576,15444,15301,15120,15004,15026,15252,15766,16088,15895,15514,15004,14383,13808,14343,13115,12966,13901,14084,13555,14080,14382,14662,14918,15078,15188,15197,15176,15212,15326,15598,16105,16522,16319,15830,15198,14567,14036,14643,14455,14423,14656,15443,15941,17345,17877,18071,18194,18248,18257,18189,18012,17762,17571,17566,17841,18191,17889,17239,16393,15546,14843,15324,15019,14882,15018,15701,16104,17436,17917,18050,18137,18180,18165,18097,17927,17645,17418,17398,17701,18013,17718,17101,16307,15499,14810,18315,18315,18315,18315,18315,18315,18315,18315,18315,18315,18315,18315,18315,18315,18315,18315,18315,18315,18315,18315,18315,18315,18315,18315
2025-10-26,2025-10-26 05:00:00+00:00,14340,13107,12963,13889,14041,13489,14015,14381,14671,14919,15079,15183,15170,15133,15158,15285,15576,16099,16490,16292,15837,15248,14616,14072,13732,14524,14499,14731,15512,15996,17389,17947,18113,18199,18209,18179,18082,17887,17629,17462,17503,17827,18148,17885,17282,16460,15622,14922,15411,15127,14998,15137,15812,16212,17569,18047,18177,18247,18260,18219,18121,17923,17625,17407,17414,17745,18014,17729,17114,16317,15501,14822,15314,14064,14887,15025,15686,16048,17417,18002,18134,18183,18163,18131,18065,17875,17621,17443,17469,17781,18074,17818,17242,16462,15660,14974,18575,18575,18575,18575,18575,18575,18575,18575,18575,18575,18575,18575,18575,18575,18575,18575,18575,18575,18575,18575,18575,18575,18575,18575
2025-10-27,2025-10-27 05:00:00+00:00,13810,14605,14585,14820,15612,16111,17503,17961,18100,18169,18130,18047,17931,17713,17445,17304,17413,17840,18176,17934,17356,16549,15709,15003,15495,15216,15089,15235,15915,16309,17647,18074,18155,18204,18196,18125,18024,17831,17537,17337,17379,17751,18024,17768,17166,16381,15575,14900,15395,14147,14977,15127,15805,16189,17551,18068,18180,18221,18183,18129,18053,17856,17599,17426,17461,17791,18128,17900,17329,16545,15740,15058,15571,14357,15195,15337,15658,16374,17751,18271,18381,18426,18345,18263,18194,18001,17714,17511,17522,17881,18158,17937,17398,16645,15845,15137,18310,18310,18310,18310,18310,18310,18310,18310,18310,18310,18310,18310,18310,18310,18310,18310,18310,18310,18310,18310,18310,18310,18310,18310
2025-10-28,2025-10-28 05:00:00+00:00,15559,15277,15153,15300,15996,16406,17731,18089,18161,18204,18181,18123,18009,17787,17470,17267,17329,17724,18029,17783,17187,16406,15594,14915,15407,14158,14983,15134,15826,16216,17554,17997,18093,18139,18101,18034,17940,17751,17505,17351,17422,17793,18108,17880,17312,16539,15733,15049,15552,14328,15159,15300,15638,16355,17707,18221,18319,18365,18294,18221,18145,17966,17697,17517,17542,17874,18161,17933,17392,16634,15826,15117,15615,14596,14655,14756,15301,16081,17381,18012,18189,18249,18168,17986,17722,17330,16948,16716,16609,16576,16682,16531,16209,15636,15115,14492,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318
2025-10-29,2025-10-29 05:00:00+00:00,15346,14112,14955,15110,15797,16177,17523,17930,18001,18027,17969,17915,17816,17602,17344,17193,17277,17660,18009,17774,17206,16424,15607,14918,15435,14226,15073,15224,15554,16251,17599,18147,18292,18373,18326,18263,18197,18025,17770,17604,17642,17940,18216,17964,17390,16616,15792,15068,15579,14584,14650,14756,15297,16087,17384,18058,18254,18313,18232,18045,17790,17419,17055,16842,16749,16737,16822,16647,16308,15735,15199,14567,14148,13920,13797,13845,14233,14765,15374,15497,15617,15744,15725,15642,15491,15271,15083,15073,15376,15999,16246,15974,15489,14895,14475,13925,16683,16683,16683,16683,16683,16683,16683,16683,16683,16683,16683,16683,16683,16683,16683,16683,16683,16683,16683,16683,16683,16683,16683,16683
2025-10-30,2025-10-30 05:00:00+00:00,15496,14289,14177,15288,15002,16321,17655,18167,18293,18351,18279,18200,18141,17981,17726,17565,17611,17948,18177,17927,17381,16631,15815,15104,15612,14416,14289,14397,14959,16137,17441,18075,18260,18324,18250,18053,17795,17434,17071,16840,16730,16696,16833,16651,16311,15754,15031,14396,13978,13754,13630,13680,14082,14816,15427,15539,15677,15819,15825,15752,15612,15405,15219,15192,15464,16080,16379,16109,15621,15031,14404,13846,13462,13237,13085,13036,13188,14121,13888,14178,14480,15729,15910,16047,15189,15230,15200,15225,15557,16379,16793,16548,16195,15707,15115,14537,18701,18701,18701,18701,18701,18701,18701,18701,18701,18701,18701,18701,18701,18701,18701,18701,18701,18701,18701,18701,18701,18701,18701,18701
2025-10-31,2025-10-31 05:00:00+00:00,15691,14496,15324,15425,15025,16200,17498,18108,18289,18345,18259,18070,17828,17468,17105,16877,16764,16754,16845,16669,16346,15785,15058,14422,14008,13781,13656,13708,14104,14829,15425,15542,15676,15806,15798,15732,15631,15434,15241,15210,15483,16096,16382,16112,15620,15018,14389,13829,13447,13221,13075,13024,14141,14457,13864,14170,14476,15717,15895,15043,15103,15107,15076,15123,15475,16310,16765,16548,16197,15712,15120,14544,14109,14806,14663,14663,14984,15852,16255,17374,17832,17982,18019,17946,17841,17695,17525,17409,17547,18161,18413,18125,17716,17121,16334,15576,18736,18736,18736,18736,18736,18736,18736,18736,18736,18736,18736,18736,18736,18736,18736,18736,18736,18736,18736,18736,18736,18736,18736,18736
2025-11-01,2025-11-01 05:00:00+00:00,14012,13794,13673,14688,15085,15812,15438,15540,15670,15803,15801,15733,15616,15407,15221,15209,15486,16067,16370,16102,15605,15003,14390,13837,13459,14196,14051,14007,14162,14471,14832,14116,14375,14631,14772,14841,14894,14905,14903,14972,15345,16208,16671,16452,16099,15610,15017,14449,14020,14725,14583,14589,14921,15794,16198,17269,17689,17827,17863,17839,17761,17613,17432,17298,17442,18065,18351,18059,17648,17061,16282,15531,14954,14575,15301,15239,15486,15711,16614,17602,17945,18015,18010,17964,17888,17779,17611,17480,17603,18199,18420,18173,17810,17249,16475,15718,18576,18576,18576,18576,18576,18576,18576,18576,18576,18576,18576,18576,18576,18576,18576,18576,18576,18576,18576,18576,18576,18576,18576,18576
2025-11-02,2025-11-02 05:00:00+00:00,14446,13254,13111,14031,14193,14526,14902,14189,14431,14656,14783,14864,14937,14957,14945,15002,15381,16240,16715,16490,16138,15650,15054,14480,14039,14732,14588,14597,14923,15454,16213,17317,17747,17886,17921,17887,17806,17660,17469,17323,17450,18075,18365,18077,17660,17061,16265,15506,14931,14551,14320,15213,15456,15276,16590,17562,17906,17981,17974,17929,17860,17758,17585,17427,17519,18094,18358,18109,17738,17169,16410,15666,15074,14671,15377,15302,15520,15273,16482,17524,17952,18089,18141,18148,18110,18042,17923,17770,17792,18249,18450,18092,17688,17096,16309,15879,18555,18555,18555,18555,18555,18555,18555,18555,18555,18555,18555,18555,18555,18555,18555,18555,18555,18555,18555,18555,18555,18555,18555,18555
2025-11-03,2025-11-03 05:00:00+00:00,14062,14760,14622,14640,14965,15830,16235,17397,17861,18014,18044,17970,17863,17702,17504,17380,17536,18161,18425,18165,17754,17152,16357,15596,15022,14642,15371,15308,15546,15357,16677,17704,18065,18128,18114,18064,17998,17904,17744,17585,17660,18205,18414,18144,17751,17173,16404,15651,15049,14636,15339,15263,15473,16186,16443,17586,18074,18236,18315,18308,18247,18156,18033,17900,17936,18376,18563,18208,17852,17306,16505,16051,15489,15116,15827,15366,15585,15347,16607,17645,18049,18165,18160,18104,18015,17859,17676,17538,17642,18255,18584,18352,17973,17367,16768,15774,17989,17989,17989,17989,17989,17989,17989,17989,17989,17989,17989,17989,17989,17989,17989,17989,17989,17989,17989,17989,17989,17989,17989,17989
2025-11-04,2025-11-04 05:00:00+00:00,15116,14729,15455,15388,15619,15416,16707,17727,18125,18238,18270,18234,18174,18119,17965,17770,17785,18279,18476,18184,17774,17181,16399,15646,15049,14640,15340,15267,15479,15230,16449,17609,18121,18294,18384,18387,18323,18217,18093,17980,18049,18496,18692,18373,18019,17456,16628,16156,15603,15247,15966,15505,15714,15472,16730,17796,18185,18257,18232,18164,18074,17943,17776,17624,17693,18230,18531,18259,17852,17222,16619,16048,15447,15031,15598,15215,15379,15033,16141,17214,17682,17875,17997,17973,17834,17670,17451,17212,17189,17635,17754,17452,17045,16483,15947,15215,16836,16836,16836,16836,16836,16836,16836,16836,16836,16836,16836,16836,16836,16836,16836,16836,16836,16836,16836,16836,16836,16836,16836,16836
2025-11-05,2025-11-05 05:00:00+00:00,15126,14710,15403,15314,15510,15243,16456,17567,18081,18285,18425,18424,18369,18276,18136,17976,17992,18466,18695,18394,18048,17501,16679,16201,15643,15285,16006,15544,15752,15490,16732,17797,18211,18301,18281,18220,18120,17964,17784,17627,17704,18276,18568,18312,17911,17296,16692,16111,15510,15101,15669,15284,15436,15076,16178,17255,17729,17926,18033,18019,17888,17726,17517,17289,17260,17655,17794,17448,17043,16513,15992,15265,14490,14105,14667,14668,14680,14880,14408,15069,15550,15824,15944,15950,15901,15802,15720,15724,15981,16696,16967,16715,16384,15948,15317,14638,17561,17561,17561,17561,17561,17561,17561,17561,17561,17561,17561,17561,17561,17561,17561,17561,17561,17561,17561,17561,17561,17561,17561,17561
2025-11-06,2025-11-06 05:00:00+00:00,15632,15272,15993,15533,15742,15890,16726,17758,18147,18234,18228,18176,18083,17974,17840,17723,17797,18289,18546,18277,17866,17232,16627,16054,15450,15036,15603,15224,15381,15029,16139,17213,17696,17905,18024,18005,17867,17692,17486,17287,17285,17717,17852,17524,17140,16625,16103,15366,14798,14431,14173,14043,14869,15003,14531,15194,15664,15941,16090,16133,16096,16020,15938,15900,16134,16840,17120,16859,16515,16056,15582,14921,14422,14112,14851,14701,14684,14638,15006,14573,15041,15414,16649,15874,16020,16110,16121,16140,16448,17282,17734,17516,17160,16655,16234,15389,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752
2025-11-07,2025-11-07 05:00:00+00:00,15451,15037,15603,15218,15370,15007,16103,17162,17622,17823,17922,17892,17771,17611,17398,17169,17164,17588,17726,17389,16990,16464,15944,15214,14645,14264,14009,13868,14673,14790,14335,15045,15549,15857,16037,16097,16066,15995,15938,15933,16153,16794,17075,16818,16490,16051,15583,14924,14421,14101,14835,14685,14657,14607,15003,14598,15090,15489,16755,16018,16166,16255,16259,16278,16603,17447,17905,17692,17340,16838,16409,15554,15113,14872,14729,14737,15040,15870,17239,18485,18967,19109,19150,19090,18995,18881,18763,18662,18790,19421,19860,19643,19221,18577,17738,16921,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734
2025-11-08,2025-11-08 05:00:00+00:00,14701,14328,14073,13931,14879,14845,14379,15076,15583,15887,16063,16109,16073,16007,15962,15957,16171,16825,17090,16819,16491,16063,15612,14962,14468,14158,14762,14764,14750,14709,15093,14677,15144,15534,16808,16090,16260,16363,16394,16439,16755,17557,18049,17824,17454,16949,16524,15669,15234,14995,15814,15814,15566,15990,17356,18612,19113,19272,19317,19265,19174,19060,18929,18818,18933,19546,19966,19726,19288,18632,17778,16954,16346,15936,15708,15646,15871,16620,17901,19082,19506,19566,19555,19461,19322,19198,19035,18874,18952,19510,19819,19563,19110,18436,17570,16762,19497,19497,19497,19497,19497,19497,19497,19497,19497,19497,19497,19497,19497,19497,19497,19497,19497,19497,19497,19497,19497,19497,19497,19497
2025-11-09,2025-11-09 05:00:00+00:00,14496,14180,13965,13829,14786,14761,14181,14728,15201,15580,16287,16099,16258,16363,16393,16439,16771,17587,18062,17829,17467,16970,16528,15862,15424,15188,16011,16027,15783,16015,17387,18645,19143,19297,19330,19278,19185,19066,18957,18866,18992,19593,20004,19787,19346,18685,18022,17205,16594,16187,15953,15885,16097,16637,17922,19100,19542,19631,19644,19560,19398,19253,19070,18881,18952,19509,19841,19571,19099,18421,17558,16757,16129,15709,15443,15354,15576,16318,17582,18657,19047,19121,19120,19020,18874,18745,18597,18475,18588,19139,19443,19179,18800,18171,17301,16436,19369,19369,19369,19369,19369,19369,19369,19369,19369,19369,19369,19369,19369,19369,19369,19369,19369,19369,19369,19369,19369,19369,19369,19369
2025-11-10,2025-11-10 05:00:00+00:00,15454,15212,16033,16042,15815,16085,17433,18683,19174,19327,19383,19347,19259,19157,19045,18950,19075,19676,20083,19855,19405,18738,18070,17251,16631,16207,15969,15895,16108,16654,17914,19095,19536,19617,19641,19564,19405,19288,19126,18955,19030,19596,19884,19597,19118,18419,17534,16714,16083,15656,15384,15294,15513,16260,17540,18661,19102,19217,19257,19186,19065,18955,18802,18650,18740,19291,19577,19301,18901,18261,17379,16513,15893,15500,15241,15159,15388,16123,17386,18452,18887,19046,19098,19056,18944,18808,18617,18425,18496,19114,19446,19226,18787,18138,17306,16497,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951
2025-11-11,2025-11-11 05:00:00+00:00,16716,16302,16064,15992,16197,16732,18005,19187,19635,19717,19736,19657,19504,19380,19227,19055,19128,19691,19999,19720,19252,18566,17682,16856,16221,15795,15519,15424,15635,16363,17632,18748,19198,19329,19377,19308,19194,19095,18940,18779,18845,19379,19655,19380,18983,18343,17452,16582,15959,15564,15306,15228,15453,16178,17452,18523,18918,19020,19008,18924,18773,18603,18381,18194,18314,18987,19375,19163,18729,18074,17232,16433,15837,15453,15202,15115,15331,16034,17156,18146,18471,18510,18473,18339,18151,17963,17737,17540,17605,18152,18416,18146,17759,17196,16430,15673,17062,17062,17062,17062,17062,17062,17062,17062,17062,17062,17062,17062,17062,17062,17062,17062,17062,17062,17062,17062,17062,17062,17062,17062
