forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h
2025-10-10T15:54:44Z,2025-10-10T18:00:00Z,0.147,0.148,0.149,0.151,0.158,0.174,0.202,0.22,0.229,0.234,0.235,0.235,0.234,0.232,0.228,0.224,0.217,0.212,0.204,0.2,0.195,0.19,0.188,0.188,0.193,0.196,0.197,0.196,0.195,0.193,0.191,0.192,0.192,0.192,0.19,0.186,0.182,0.178,0.174,0.176
