forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h,73h,74h,75h,76h,77h,78h,79h,80h,81h,82h,83h,84h,85h,86h,87h,88h,89h,90h,91h,92h,93h,94h,95h,96h,97h,98h,99h,100h,101h,102h,103h,104h,105h,106h,107h,108h,109h,110h,111h,112h,113h,114h,115h,116h,117h,118h,119h,120h,121h,122h,123h,124h,125h,126h,127h,128h,129h,130h,131h,132h,133h,134h,135h,136h,137h,138h,139h,140h,141h,142h,143h,144h,145h,146h,147h,148h,149h,150h,151h,152h,153h,154h,155h,156h,157h,158h,159h,160h,161h,162h,163h,164h,165h,166h,167h,168h,169h
2025-10-10T14:24:35Z,2025-10-10T15:00:00Z,0.005,0.005,0.005,0.005,0.0041,0.0041,0.0041,0.0041,0.0041,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.0041,0.0082,0.011,0.015,0.0191,0.0229,0.0511,0.0861,0.122,0.157,0.193,0.234,0.253,0.273,0.291,0.311,0.33,0.351,0.353,0.361,0.368,0.375,0.384,0.393,0.415,0.449,0.485,0.519,0.556,0.578,0.594,0.594,0.596,0.596,0.598,0.6,0.594,0.578,0.562,0.546,0.529,0.512,0.485,0.462,0.435,0.41,0.385,0.356,0.328,0.298,0.268,0.236,0.205,0.181,0.162,0.149,0.137,0.125,0.113,0.1,0.0917,0.0883,0.0832,0.079,0.0739,0.0702,0.067,0.065,0.0619,0.06,0.0581,0.0557,0.054,0.0528,0.0522,0.05,0.0489,0.0478,0.0472,0.0461,0.0451,0.044,0.043,0.043,0.0472,0.0522,0.0557,0.0612,0.0657,0.0702,0.0751,0.0797,0.0861,0.0917,0.0973,0.103,0.1,0.0959,0.0917,0.089,0.0853,0.0811,0.0797,0.0797,0.079,0.0777,0.0771,0.0758,0.0771,0.0777,0.079,0.0797,0.0811,0.0811,0.0797,0.079,0.0777,0.0771,0.0758,0.0751,0.072,0.069,0.0657,0.0631,0.06,0.0569,0.0581,0.0581,0.0588,0.0588,0.06,0.0612,0.0657,0.0708,0.0751,0.0797,0.0853,0.091,0.091,0.0897,0.0897,0.0897,0.0897,0.0897,0.0861,0.0818,0.0771,0.0733,0.069,0.065,0.0631,0.06,0.0581
