forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-09-22T22:54:45Z,2025-09-23T00:00:00Z,22.4,23.1,23.8,24.3,24.7,24.8,24.7,24.4,23.9,23.4
