forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:10:06Z,2025-10-09T18:00:00Z,0.891,0.805,0.732,0.662,0.604,0.555,0.503,0.459,0.417,0.377
