forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T18:39:35Z,2025-10-10T00:00:00Z,0.979,0.96,0.913,0.858,0.814,0.77,0.744,0.71,0.693,0.684
