forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:24:22Z,2025-10-10T00:00:00Z,0.313,0.302,0.294,0.291,0.283,0.28,0.276,0.269,0.265,0.262
