forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-09-22T22:54:28Z,2025-09-23T00:00:00Z,1.09,1.1,1.11,1.12,1.13,1.16,1.2,1.27,1.36,1.46
