forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-10T13:25:10Z,2025-10-10T16:30:00Z,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
