forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h,73h,74h,75h,76h,77h,78h,79h,80h,81h,82h,83h,84h,85h,86h,87h,88h,89h,90h,91h,92h,93h,94h,95h,96h,97h,98h,99h,100h,101h,102h,103h,104h,105h,106h,107h,108h,109h,110h,111h,112h,113h,114h,115h,116h,117h,118h,119h,120h,121h,122h,123h,124h,125h,126h,127h,128h,129h,130h,131h,132h,133h,134h,135h,136h,137h,138h,139h,140h,141h,142h,143h,144h,145h,146h,147h,148h,149h,150h,151h,152h,153h,154h,155h,156h,157h,158h,159h,160h,161h,162h,163h,164h,165h,166h,167h,168h,169h
2025-10-10T14:39:16Z,2025-10-10T15:00:00Z,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0361,0.074,0.111,0.152,0.194,0.237,0.279,0.319,0.361,0.405,0.45,0.498,0.548,0.6,0.654,0.703,0.752,0.796,0.835,0.873,0.908,0.939,0.976,1.01,1.04,1.08,1.11,1.14,1.18,1.2,1.22,1.25,1.27,1.28,1.29,1.29,1.29,1.29,1.27,1.25,1.22,1.19,1.16,1.12,1.08,1.03,0.992,0.955,0.918,0.878,0.844,0.813,0.785,0.752,0.728,0.696,0.672,0.648,0.617,0.594,0.571,0.542,0.514,0.493,0.466,0.44,0.41,0.385,0.361,0.333,0.31,0.283,0.257,0.237,0.213,0.19,0.172,0.152,0.135,0.119,0.103,0.0875,0.074,0.0621,0.0501,0.0386,0.0291,0.0203,0.0121,0.0039,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
