forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h
2025-10-10T13:26:47Z,2025-10-10T18:00:00Z,0.454,0.404,0.404,0.356,0.356,0.356,0.356,0.356,0.356,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.27,0.27,0.27,0.27
