forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h
2025-10-10T15:55:30Z,2025-10-10T18:00:00Z,0.038,0.038,0.04,0.045,0.057,0.07,0.075,0.075,0.073,0.071,0.069,0.066,0.066,0.073,0.088,0.107,0.126,0.132,0.126,0.111,0.094,0.079,0.066,0.057,0.051,0.047,0.045,0.044,0.043,0.042,0.041,0.041,0.042,0.044,0.045,0.044,0.042,0.04,0.042,0.05
