forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h
2025-10-10T13:09:14Z,2025-10-10T18:00:00Z,46.8,45.2,44.3,44.3,43.5,43.5,43.5,42.6,42.6,42.6,41.8,40.9,40.9,40,40,40,38,38,38,36.1
