forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h
2025-10-10T14:09:08Z,2025-10-10T18:00:00Z,5.78,5.61,5.53,5.45,5.29,5.21,5.21,5.13,5.13,5.21,5.29,5.37,5.45,5.53,5.61,5.69,5.69,5.78,5.78,5.78
