forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-10T13:25:11Z,2025-10-10T14:30:00Z,5.6,4,6.9,2.8,5.5,4.2,6.7,2.8,5.5,4.5
