forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h,73h,74h,75h,76h,77h,78h,79h,80h,81h,82h,83h,84h,85h,86h,87h,88h,89h,90h,91h,92h,93h,94h,95h,96h,97h,98h,99h,100h,101h,102h,103h,104h,105h,106h,107h,108h,109h,110h,111h,112h,113h,114h,115h,116h,117h,118h,119h,120h,121h,122h,123h,124h,125h,126h,127h,128h,129h,130h,131h,132h,133h,134h,135h,136h,137h,138h,139h,140h,141h,142h,143h,144h,145h,146h,147h,148h,149h,150h,151h,152h,153h,154h,155h,156h,157h,158h,159h,160h,161h,162h,163h,164h,165h,166h,167h,168h,169h
2025-10-10T14:39:15Z,2025-10-10T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.006,0.0159,0.033,0.0643,0.111,0.177,0.262,0.359,0.47,0.579,0.685,0.789,0.873,0.946,1.01,1.05,1.09,1.11,1.14,1.18,1.22,1.26,1.3,1.36,1.4,1.43,1.47,1.5,1.52,1.54,1.54,1.52,1.5,1.48,1.43,1.4,1.36,1.32,1.28,1.25,1.21,1.18,1.16,1.13,1.11,1.1,1.1,1.09,1.08,1.07,1.05,1.04,1.02,1.01,0.98,0.955,0.921,0.881,0.834,0.789,0.746,0.698,0.652,0.603,0.562,0.517,0.48,0.445,0.412,0.381,0.351,0.327,0.304,0.286,0.265,0.249,0.233,0.218,0.206,0.193,0.182,0.172,0.16,0.153,0.144,0.138,0.13,0.124,0.118,0.111,0.107,0.101,0.0986,0.0946,0.09,0.0871,0.0833,0.0797,0.077,0.0752,0.0717,0.07,0.0684,0.0659,0.0643,0.062,0.0612,0.0589,0.0581,0.0567,0.0552,0.0538,0.0531,0.0517,0.051,0.0503,0.049,0.049,0.0483,0.047,0.0457,0.0457,0.0451,0.0439,0.0439,0.0433,0.0433,0.0421,0.0421,0.0409
