forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h
2025-10-10T13:25:25Z,2025-10-10T18:00:00Z,2.58,2.58,2.79,2.99,2.99,2.99,2.99,3.2,3.66,4.15,4.4,4.7
