forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h
2025-10-10T16:11:06Z,2025-10-10T18:00:00Z,8.63,8.7,8.76,8.83,8.92,8.99,9.09,9.22,9.35,9.45,9.61,9.78,9.98,10.1,10.3,10.3,10.3,10.1,9.95,9.81,9.68,9.55,9.48,9.45,9.41,9.38,9.35,9.32,9.32,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.35,9.38,9.41
