forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:09:40Z,2025-10-09T18:00:00Z,0.007,0.0065,0.0062,0.0058,0.0055,0.0055,0.0052,0.0048,0.0044,0.0041
