forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:10:29Z,2025-10-10T00:00:00Z,0.287,0.252,0.217,0.195,0.177,0.166,0.155,0.145,0.139,0.13
