forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h
2025-10-10T16:42:13Z,2025-10-10T18:00:00Z,0.109,0.17,0.172,0.164,0.168,0.267,0.329,0.272,0.224,0.264,0.366,0.291,0.239,0.227,0.193,0.184,0.178,0.17,0.164,0.159,0.153,0.147,0.144,0.14,0.135,0.132,0.13,0.127,0.147,0.193,0.139,0.132,0.135,0.119,0.125,0.159,0.197,0.35,0.189,0.187
