forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h
2025-10-10T15:54:32Z,2025-10-10T18:00:00Z,0.053,0.086,0.093,0.089,0.075,0.071,0.101,0.124,0.106,0.106,0.167,0.233,0.23,0.195,0.164,0.14,0.124,0.116,0.111,0.106,0.103,0.098,0.096,0.093,0.091,0.089,0.086,0.084,0.086,0.103,0.108,0.098,0.089,0.08,0.077,0.086,0.124,0.143,0.149,0.126
