forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h
2025-10-10T15:40:48Z,2025-10-10T18:00:00Z,0.269,0.275,0.282,0.285,0.288,0.291,0.295,0.288,0.285,0.288,0.295,0.298,0.298,0.301,0.308,0.312,0.312,0.308,0.301,0.291,0.285,0.278,0.272,0.269,0.262,0.259,0.256,0.256,0.253,0.253,0.253,0.253,0.25,0.25,0.25,0.253,0.256,0.259,0.259,0.259
