forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h
2025-10-10T16:42:01Z,2025-10-10T18:00:00Z,0.042,0.064,0.077,0.075,0.075,0.1,0.142,0.111,0.111,0.13,0.157,0.157,0.153,0.13,0.126,0.122,0.116,0.111,0.105,0.099,0.094,0.091,0.086,0.083,0.079,0.076,0.073,0.07,0.079,0.099,0.083,0.08,0.082,0.076,0.079,0.092,0.122,0.164,0.157,0.151
