forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:24:32Z,2025-10-10T00:00:00Z,7.88,7.76,7.66,7.55,7.4,7.3,7.19,7.09,6.95,6.85
