forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:09:53Z,2025-10-09T18:00:00Z,0.116,0.111,0.109,0.107,0.104,0.0996,0.0952,0.091,0.087,0.0826
