forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h
2025-10-10T15:24:22Z,2025-10-10T18:00:00Z,45.3,43,41.9,40.8,40.3,40.3,40.3,40.3,39.7,39.7,39.2,39.2,39.2,38.6,38.6,38.6,38.6,38.1,38.1,38.1
