forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:09:49Z,2025-10-09T18:00:00Z,1.02,0.954,0.849,0.793,0.793,0.787,0.734,0.678,0.623,0.572
