forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h
2025-10-10T14:25:13Z,2025-10-10T18:00:00Z,2.2,1.92,1.79,1.66,1.54,1.3,1.3,1.3,1.19,1.3,1.42,1.66
