forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h
2025-10-10T15:39:08Z,2025-10-10T18:00:00Z,0.783,0.783,0.836,0.836,0.836,0.783,0.783,0.731,0.682,0.682,0.634,0.634,0.588,0.588,0.588,0.588,0.588,0.588,0.543,0.543
