forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:10:51Z,2025-10-10T00:00:00Z,4.09,3.65,3.24,2.91,2.6,2.32,2.09,1.89,1.73,1.58
