forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-09-22T20:39:33Z,2025-09-23T00:00:00Z,12.4,12.1,11.9,11.7,11.5,11.4,11.2,11,10.8,10.7
