forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h
2025-10-10T15:24:15Z,2025-10-10T18:00:00Z,44.8,46.9,47.4,47.4,46.9,45.8,44.8,43.2,42.2,41.2,40.7,40.3,40.3,40.3,39.8,39.8,39.3,39.3,38.8,38.8
