forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h
2025-10-10T14:24:50Z,2025-10-10T18:00:00Z,41,40.5,40.5,40.5,40.5,41,41.6,43.3,44.5,46.4,47.6,47.6,47.6,47.6,47,45.8,45.8,45.1,43.9,43.3
