forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:09:57Z,2025-10-09T18:00:00Z,52.6,51.5,50.2,49.1,48.2,47.3,46.6,45.9,45.4,44.8
