forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h
2025-10-10T14:24:13Z,2025-10-10T18:00:00Z,0.273,0.273,0.273,0.229,0.229,0.229,0.229,0.273,0.376,0.496,0.635,0.792
