forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h
2025-10-10T13:24:55Z,2025-10-10T18:00:00Z,3.23,2.27,1.69,1.39,1.12,0.948,0.87,0.8,0.733,0.733,0.733,0.8,0.733,0.948,1.3,1.49,1.59,1.69,1.59,1.59
