forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:09:56Z,2025-10-09T18:00:00Z,0.449,0.431,0.421,0.407,0.393,0.387,0.38,0.367,0.357,0.348
