forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:24:30Z,2025-10-10T00:00:00Z,1.26,1.28,1.32,1.36,1.4,1.44,1.45,1.46,1.45,1.43
