forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h
2025-10-10T14:24:18Z,2025-10-10T18:00:00Z,42.6,43.1,44,44.9,46.3,47.3,48.7,50.1,50.5,50.5,50.5,49.6,48.7,47.3,46.3,45.9,44.9,44.5,44.5,44
