forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:09:28Z,2025-10-09T18:00:00Z,2.09,2.05,2.01,1.97,1.95,1.93,1.91,1.9,1.87,1.84
