forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:09:32Z,2025-10-10T00:00:00Z,0.99,0.959,0.921,0.891,0.869,0.841,0.82,0.799,0.786,0.766
