forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h
2025-10-10T14:24:06Z,2025-10-10T18:00:00Z,2.16,2.16,1.98,1.98,2.16,2.16,2.16,2.36,2.97,3.88,4.37,4.63
