forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h
2025-10-10T15:24:11Z,2025-10-10T18:00:00Z,0.834,2.43,1.31,1.46,1.79,1.62,1.62,1.46,1.46,1.46,1.62,1.79
