forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h
2025-10-10T15:24:25Z,2025-10-10T18:00:00Z,38.3,37.9,37.9,37.5,37.2,37.2,36.8,36.8,36.4,36.4,36.4,36.4,36.4,36.4,36.4,36,36,36,36,36
