forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:24:41Z,2025-10-10T00:00:00Z,0.812,0.804,0.797,0.782,0.775,0.768,0.76,0.746,0.746,0.719
