forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h
2025-10-10T13:25:11Z,2025-10-10T18:00:00Z,0.149,0.126,0.126,0.126,0.105,0.105,0.105,0.149,0.265,0.378,0.566,0.801
