forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-10T13:25:17Z,2025-10-10T16:00:00Z,6.1,4.6,7.3,3.7,6,4.8,7.1,3.9,6.1,5.1
