forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h
2025-10-10T14:26:54Z,2025-10-10T18:00:00Z,1.75,1.75,2.15,3.01,3.7,3.7,3.7,3.46,3.24,3.24,3.24,3.46
