forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:09:32Z,2025-10-10T00:00:00Z,0.767,0.753,0.708,0.646,0.588,0.545,0.519,0.504,0.488,0.483
