forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h
2025-10-10T12:56:37Z,2025-10-10T18:00:00Z,0.178,0.178,0.178,0.178,0.163,0.163,0.163,0.178,0.178,0.193,0.193,0.209,0.209,0.209,0.226,0.226,0.244,0.263,0.263,0.263
