forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:24:44Z,2025-10-10T00:00:00Z,3.74,3.73,3.7,3.68,3.65,3.62,3.6,3.57,3.54,3.51
