forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T18:39:26Z,2025-10-10T00:00:00Z,0.352,0.332,0.313,0.3,0.279,0.259,0.243,0.231,0.223,0.22
