forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h
2025-10-09T18:40:39Z,2025-10-10T00:00:00Z,20.8,21.1,21.5,21.8,22.1,22.3,22.3,22.3,22.2,21.9,21.7,21.3,20.9,20.5
