forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h
2025-10-09T19:24:32Z,2025-10-10T00:00:00Z,1.25,1.24,1.23,1.22,1.21,1.21,1.2,1.19,1.19,1.18
